preset,delta_omega_tri,k_strong,k_weak,seed,dt,t_max,plv_window_seconds,r_mean_last,plv_01_last,plv_02_last,plv_12_last,plv_pairmean_last,coalition_index,leader_dominance,leader_antiphase_dom_last,d01_last,d02_last,d12_last,mu_01_last,mu_02_last,mu_12_last
coalition_01,0.2,-1.2,-0.1,1,0.01,120.0,2.0,0.2717098162240775,0.9999999612111246,0.99998477214493,0.9999862704406846,0.9999903345989131,1.5189066194576384e-05,6.09623734271203e-06,-0.3868959201278126,0.3218412789259582,2.0304844368565256,0.7892669377634294,-2.819751374663835,1.1111082167332675,-2.352325715826364
coalition_01,0.2,-1.2,-0.1,2,0.01,120.0,2.0,0.2287823946581905,0.9999999992968861,0.9999979536621211,0.9999980288234124,0.9999986605941399,2.0456347650243956e-06,9.476560912657916e-07,0.21980282305562227,0.3366116486762219,1.6112482383457931,1.1937327665666297,-2.8049810049135715,1.530344415244,-1.9478598870231634
coalition_01,0.2,-1.2,-0.1,3,0.01,120.0,2.0,0.25252907884719095,0.9999999864630201,0.9999909679465028,0.9999916537355942,0.999994202715039,9.01851651735619e-06,3.823469167274496e-06,-0.14561557796044267,0.3293728029241659,1.8620993514303241,0.9501204992168024,-2.812219850665627,1.279493302159469,-2.191472154372991
coalition_01,0.2,-1.2,-0.1,4,0.01,120.0,2.0,0.22187594883279327,0.9999999999916661,0.9999997805608505,0.9999997832410371,0.9999998545978513,2.194308156289182e-07,1.0703522124178022e-07,0.42963531268195565,0.33836469628571053,1.4696068643195457,1.3336210929845838,-2.8032279573040824,1.6719857892702474,-1.8079715606052098
coalition_01,0.2,-1.2,-0.1,5,0.01,120.0,2.0,0.22279153845211713,0.999999999964775,0.9999995529459332,0.99999954497181,0.9999996992941727,4.5499296497109043e-07,2.3148354411084426e-07,0.6786782328834283,0.3381404213419706,1.3038025257955779,1.4996497064522025,-2.803452232247823,1.8377901277942152,-1.6419429471375908
coalition_01,0.2,-1.2,-0.2,1,0.01,120.0,2.0,0.1934056231195527,0.9999999999891981,0.9999997122033626,0.9999997157177472,0.999999809303436,2.8778583549549097e-07,1.403785332421137e-07,0.41969891474703436,0.4255476424048264,1.3890481834903219,1.3269968276946085,-2.716045011184967,1.7525444700994712,-1.8145958258951846
coalition_01,0.2,-1.2,-0.2,2,0.01,120.0,2.0,0.19295645296255126,0.9999999999974717,0.9999998592320463,0.9999998604376109,0.9999999065557096,1.407654254270696e-07,6.917714812093578e-08,0.4336295719862402,0.42559627654130355,1.379712444527703,1.3362839325207434,-2.71599637704849,1.7618802090620902,-1.8053087210690502
coalition_01,0.2,-1.2,-0.2,3,0.01,120.0,2.0,0.24545578964639642,0.9999998905143601,0.9999696019506756,0.9999731409011656,0.9999808777887337,3.028856368447741e-05,1.160533135224906e-05,-0.011016891584403776,0.41547166123653795,1.6862680352389117,1.039852956653321,-2.726120992353256,1.4553246183508814,-2.1017396969364723
coalition_01,0.2,-1.2,-0.2,4,0.01,120.0,2.0,0.19253818406091,1.0000000000000375,0.9999999944731327,0.9999999944825089,0.9999999963185596,5.526904822694689e-09,2.754076300348629e-09,0.4597034144812877,0.4256411401777512,1.3622850192279066,1.3536664941841166,-2.7159515134120418,1.7793076343618865,-1.7879261594056772
coalition_01,0.2,-1.2,-0.2,5,0.01,120.0,2.0,0.19257929799529014,0.9999999999999506,0.9999999813233177,0.9999999812645455,0.9999999875292712,1.8735405116210302e-08,9.397088662765896e-09,0.4780676066735635,0.4256367483591099,1.3500466162517015,1.3659092889789692,-2.7159559052306834,1.7915460373380916,-1.7756833646108239
